transaction_id,user_id,product_id,quantity,rating,timestamp,payment_method,date,hour,day_of_week,month
T004633,U0188,P0010,1.0,5.0,2024-05-23 17:22:00,UPI,2024-05-23,17,3,5
T004634,U0020,P0050,4.0,5.0,2024-07-24 10:02:00,Credit Card,2024-07-24,10,2,7
T004635,U0024,P0051,4.0,3.0,2024-06-12 11:30:00,UPI,2024-06-12,11,2,6
T004636,U0132,P0192,4.0,4.0,2024-11-06 01:26:00,UPI,2024-11-06,1,2,11
T004637,U0399,P0143,2.0,3.0,2024-11-17 16:18:00,UPI,2024-11-17,16,6,11
T004638,U0466,P0036,3.0,4.0,2024-09-23 13:35:00,Debit Card,2024-09-23,13,0,9
T004639,U0376,P0168,2.0,3.0,2024-05-31 21:15:00,UPI,2024-05-31,21,4,5
T004640,U0254,P0097,1.0,4.0,2024-11-22 11:02:00,Credit Card,2024-11-22,11,4,11
T004641,U0065,P0022,2.0,4.0,2024-12-10 08:18:00,Net Banking,2024-12-10,8,1,12
T004642,U0447,P0140,1.0,5.0,2024-11-15 22:45:00,Debit Card,2024-11-15,22,4,11
T004643,U0191,P0025,3.0,4.0,2024-09-27 19:08:00,UPI,2024-09-27,19,4,9
T004644,U0473,P0159,4.0,3.0,2024-10-10 06:23:00,Debit Card,2024-10-10,6,3,10
T004645,U0027,P0045,3.0,5.0,2024-08-15 07:47:00,COD,2024-08-15,7,3,8
T004646,U0480,P0076,3.0,5.0,2024-10-03 23:49:00,UPI,2024-10-03,23,3,10
T004647,U0300,P0045,1.0,5.0,2024-12-13 12:22:00,UPI,2024-12-13,12,4,12
T004648,U0118,P0151,4.0,4.0,2024-11-02 22:54:00,COD,2024-11-02,22,5,11
T004649,U0400,P0013,1.0,5.0,2024-05-09 21:13:00,UPI,2024-05-09,21,3,5
T004650,U0091,P0165,4.0,5.0,2024-08-23 00:11:00,COD,2024-08-23,0,4,8
T004651,U0137,P0194,3.0,4.0,2024-08-26 12:03:00,Net Banking,2024-08-26,12,0,8
T004652,U0147,P0156,2.0,5.0,2024-03-02 14:47:00,UPI,2024-03-02,14,5,3
T004653,U0477,P0165,3.0,4.0,2024-02-24 17:14:00,Debit Card,2024-02-24,17,5,2
T004654,U0032,P0154,4.0,4.0,2024-03-03 18:44:00,UPI,2024-03-03,18,6,3
T004655,U0345,P0128,3.0,3.0,2024-06-23 12:24:00,Debit Card,2024-06-23,12,6,6
T004656,U0153,P0117,4.0,5.0,2024-11-14 19:47:00,COD,2024-11-14,19,3,11
T004657,U0217,P0168,2.0,4.0,2024-08-10 09:17:00,Credit Card,2024-08-10,9,5,8
T004658,U0120,P0016,1.0,2.0,2024-02-18 22:27:00,UPI,2024-02-18,22,6,2
T004659,U0197,P0146,2.0,4.0,2024-08-24 22:40:00,UPI,2024-08-24,22,5,8
T004660,U0497,P0078,4.0,3.0,2024-05-10 14:43:00,Credit Card,2024-05-10,14,4,5
T004661,U0026,P0101,4.0,3.0,2024-09-17 17:47:00,UPI,2024-09-17,17,1,9
T004662,U0158,P0057,3.0,4.0,2024-02-18 13:01:00,Credit Card,2024-02-18,13,6,2
T004663,U0013,P0198,2.0,4.0,2024-08-30 21:25:00,UPI,2024-08-30,21,4,8
T004664,U0454,P0034,3.0,4.0,2024-02-09 07:44:00,UPI,2024-02-09,7,4,2
T004665,U0119,P0056,1.0,1.0,2024-07-01 20:15:00,UPI,2024-07-01,20,0,7
T004667,U0031,P0026,4.0,4.0,2024-02-10 21:32:00,Net Banking,2024-02-10,21,5,2
T004668,U0159,P0052,3.0,4.0,2024-11-20 11:40:00,Credit Card,2024-11-20,11,2,11
T004669,U0269,P0110,1.0,4.0,2024-01-06 03:02:00,UPI,2024-01-06,3,5,1
T004670,U0115,P0102,4.0,1.0,2024-10-27 14:32:00,Debit Card,2024-10-27,14,6,10
T004671,U0352,P0158,3.0,4.0,2024-10-01 09:24:00,UPI,2024-10-01,9,1,10
T004672,U0007,P0153,2.0,3.0,2024-07-23 23:00:00,UPI,2024-07-23,23,1,7
T004673,U0233,P0034,2.0,3.0,2024-10-27 04:15:00,Debit Card,2024-10-27,4,6,10
T004674,U0232,P0156,2.0,5.0,2024-11-25 02:40:00,UPI,2024-11-25,2,0,11
T004675,U0137,P0035,4.0,5.0,2024-08-09 03:37:00,UPI,2024-08-09,3,4,8
T004676,U0019,P0084,3.0,5.0,2024-01-07 10:46:00,UPI,2024-01-07,10,6,1
T004677,U0279,P0015,4.0,3.0,2024-10-28 15:53:00,UPI,2024-10-28,15,0,10
T004678,U0437,P0164,3.0,3.0,2024-07-13 01:23:00,Credit Card,2024-07-13,1,5,7
T004679,U0391,P0163,2.0,1.0,2024-04-16 07:06:00,UPI,2024-04-16,7,1,4
T004680,U0292,P0140,3.0,1.0,2024-09-29 03:47:00,Credit Card,2024-09-29,3,6,9
T004681,U0480,P0020,1.0,4.0,2024-10-01 01:34:00,Credit Card,2024-10-01,1,1,10
T004682,U0344,P0095,3.0,5.0,2024-08-22 17:19:00,COD,2024-08-22,17,3,8
T004683,U0109,P0062,4.0,5.0,2024-02-08 23:20:00,Credit Card,2024-02-08,23,3,2
T004684,U0046,P0037,1.0,4.0,2024-04-30 18:51:00,UPI,2024-04-30,18,1,4
T004685,U0250,P0035,3.0,5.0,2024-10-03 15:24:00,Debit Card,2024-10-03,15,3,10
T004686,U0235,P0103,1.0,2.0,2024-03-01 03:46:00,Debit Card,2024-03-01,3,4,3
T004687,U0013,P0070,1.0,3.0,2024-08-02 01:28:00,Credit Card,2024-08-02,1,4,8
T004688,U0459,P0048,4.0,4.0,2024-09-17 14:49:00,UPI,2024-09-17,14,1,9
T004689,U0271,P0194,1.0,4.0,2024-03-12 04:22:00,COD,2024-03-12,4,1,3
T004690,U0113,P0131,3.0,4.0,2024-01-21 05:08:00,Credit Card,2024-01-21,5,6,1
T004691,U0009,P0045,2.0,3.0,2024-04-19 20:47:00,UPI,2024-04-19,20,4,4
T004692,U0172,P0129,1.0,3.0,2024-09-03 06:02:00,UPI,2024-09-03,6,1,9
T004693,U0319,P0060,2.0,5.0,2024-02-19 04:46:00,Debit Card,2024-02-19,4,0,2
T004694,U0278,P0046,3.0,4.0,2024-09-29 05:44:00,Credit Card,2024-09-29,5,6,9
T004695,U0473,P0188,2.0,4.0,2024-07-30 02:31:00,Debit Card,2024-07-30,2,1,7
T004696,U0052,P0048,2.0,4.0,2024-01-17 11:49:00,Credit Card,2024-01-17,11,2,1
T004697,U0363,P0180,4.0,3.0,2024-02-25 07:11:00,Debit Card,2024-02-25,7,6,2
T004698,U0405,P0126,2.0,4.0,2024-07-16 19:07:00,Debit Card,2024-07-16,19,1,7
T004699,U0490,P0090,1.0,4.0,2024-11-26 04:15:00,Credit Card,2024-11-26,4,1,11
T004700,U0033,P0030,2.0,5.0,2024-08-13 14:05:00,Debit Card,2024-08-13,14,1,8
T004701,U0258,P0166,4.0,5.0,2024-06-02 16:19:00,Credit Card,2024-06-02,16,6,6
T004702,U0153,P0159,1.0,4.0,2024-10-29 02:41:00,Debit Card,2024-10-29,2,1,10
T004703,U0475,P0188,1.0,4.0,2024-06-26 16:02:00,UPI,2024-06-26,16,2,6
T004704,U0082,P0180,3.0,5.0,2024-01-02 01:38:00,Credit Card,2024-01-02,1,1,1
T004705,U0022,P0083,1.0,4.0,2024-05-28 00:16:00,COD,2024-05-28,0,1,5
T004706,U0156,P0161,1.0,4.0,2024-02-11 16:24:00,Debit Card,2024-02-11,16,6,2
T004707,U0093,P0059,3.0,3.0,2024-03-31 22:42:00,COD,2024-03-31,22,6,3
T004708,U0234,P0029,2.0,5.0,2024-10-22 00:45:00,COD,2024-10-22,0,1,10
T004709,U0481,P0057,1.0,5.0,2024-01-14 23:00:00,Net Banking,2024-01-14,23,6,1
T004710,U0334,P0059,2.0,4.0,2024-07-19 21:22:00,Credit Card,2024-07-19,21,4,7
T004711,U0110,P0071,3.0,4.0,2024-09-27 19:30:00,UPI,2024-09-27,19,4,9
T004712,U0166,P0166,3.0,3.0,2024-04-10 22:23:00,UPI,2024-04-10,22,2,4
T004713,U0244,P0021,3.0,1.0,2024-11-09 06:33:00,Debit Card,2024-11-09,6,5,11
T004714,U0450,P0179,2.0,4.0,2024-03-10 17:52:00,Net Banking,2024-03-10,17,6,3
T004715,U0156,P0026,4.0,5.0,2024-11-23 14:23:00,Debit Card,2024-11-23,14,5,11
T004716,U0318,P0110,3.0,3.0,2024-11-30 15:46:00,Net Banking,2024-11-30,15,5,11
T004717,U0111,P0071,4.0,3.0,2024-04-06 12:28:00,Credit Card,2024-04-06,12,5,4
T004718,U0272,P0029,3.0,5.0,2024-05-28 00:10:00,UPI,2024-05-28,0,1,5
T004719,U0175,P0056,2.0,5.0,2024-08-31 22:43:00,UPI,2024-08-31,22,5,8
T004720,U0226,P0046,2.0,4.0,2024-09-23 01:51:00,UPI,2024-09-23,1,0,9
T004721,U0266,P0053,4.0,4.0,2024-08-19 16:25:00,UPI,2024-08-19,16,0,8
T004722,U0153,P0083,4.0,3.0,2024-12-01 19:36:00,Net Banking,2024-12-01,19,6,12
T004723,U0030,P0012,1.0,4.0,2024-12-26 23:29:00,Credit Card,2024-12-26,23,3,12
T004724,U0213,P0106,2.0,4.0,2024-09-30 22:43:00,Credit Card,2024-09-30,22,0,9
T004725,U0375,P0019,3.0,5.0,2024-11-24 00:22:00,Credit Card,2024-11-24,0,6,11
T004726,U0379,P0097,1.0,4.0,2024-05-04 17:02:00,Credit Card,2024-05-04,17,5,5
T004727,U0255,P0139,4.0,4.0,2024-10-19 06:27:00,Net Banking,2024-10-19,6,5,10
T004728,U0049,P0193,2.0,3.0,2024-10-21 10:03:00,Net Banking,2024-10-21,10,0,10
T004729,U0010,P0131,1.0,4.0,2024-10-11 08:03:00,Credit Card,2024-10-11,8,4,10
T004730,U0065,P0154,2.0,4.0,2024-07-13 01:05:00,Credit Card,2024-07-13,1,5,7
T004731,U0399,P0200,4.0,3.0,2024-10-23 05:42:00,UPI,2024-10-23,5,2,10
T004732,U0417,P0108,2.0,4.0,2024-02-14 06:05:00,Net Banking,2024-02-14,6,2,2
T004733,U0222,P0183,1.0,4.0,2024-09-17 02:15:00,COD,2024-09-17,2,1,9
T004734,U0388,P0072,1.0,5.0,2024-12-11 21:09:00,Debit Card,2024-12-11,21,2,12
T004735,U0467,P0055,1.0,3.0,2024-08-31 01:25:00,COD,2024-08-31,1,5,8
T004736,U0475,P0079,1.0,4.0,2024-12-15 05:19:00,UPI,2024-12-15,5,6,12
T004737,U0106,P0127,2.0,4.0,2024-02-16 10:06:00,UPI,2024-02-16,10,4,2
T004738,U0225,P0014,4.0,4.0,2024-08-31 03:47:00,Debit Card,2024-08-31,3,5,8
T004739,U0375,P0009,4.0,5.0,2024-10-15 18:09:00,Net Banking,2024-10-15,18,1,10
T004740,U0303,P0112,3.0,2.0,2024-02-23 23:37:00,Debit Card,2024-02-23,23,4,2
T004741,U0450,P0165,2.0,5.0,2024-02-14 23:24:00,Credit Card,2024-02-14,23,2,2
T004742,U0345,P0158,2.0,5.0,2024-07-14 17:23:00,UPI,2024-07-14,17,6,7
T004743,U0018,P0024,3.0,3.0,2024-10-30 18:25:00,Credit Card,2024-10-30,18,2,10
T004744,U0107,P0022,3.0,4.0,2024-11-22 14:41:00,UPI,2024-11-22,14,4,11
T004745,U0398,P0176,1.0,4.0,2024-12-05 21:16:00,Credit Card,2024-12-05,21,3,12
T004746,U0474,P0111,3.0,4.0,2024-01-14 10:09:00,Net Banking,2024-01-14,10,6,1
T004747,U0452,P0173,3.0,5.0,2024-12-12 07:27:00,UPI,2024-12-12,7,3,12
T004748,U0160,P0123,3.0,4.0,2024-11-18 01:46:00,Credit Card,2024-11-18,1,0,11
T004749,U0456,P0118,4.0,4.0,2024-10-23 00:52:00,Net Banking,2024-10-23,0,2,10
T004750,U0019,P0170,3.0,5.0,2024-04-19 03:02:00,Credit Card,2024-04-19,3,4,4
T004751,U0431,P0158,1.0,4.0,2024-07-21 14:46:00,Debit Card,2024-07-21,14,6,7
T004752,U0141,P0113,1.0,3.0,2024-09-16 09:59:00,COD,2024-09-16,9,0,9
T004753,U0494,P0140,3.0,3.0,2024-06-09 08:08:00,Credit Card,2024-06-09,8,6,6
T004754,U0419,P0066,4.0,3.0,2024-06-22 20:51:00,UPI,2024-06-22,20,5,6
T004755,U0401,P0011,4.0,4.0,2024-01-06 17:13:00,COD,2024-01-06,17,5,1
T004756,U0255,P0090,1.0,5.0,2024-07-16 04:48:00,Credit Card,2024-07-16,4,1,7
T004757,U0030,P0036,1.0,2.0,2024-12-26 05:06:00,Credit Card,2024-12-26,5,3,12
T004758,U0324,P0144,2.0,3.0,2024-10-11 05:00:00,UPI,2024-10-11,5,4,10
T004759,U0107,P0060,4.0,4.0,2024-06-16 02:21:00,Debit Card,2024-06-16,2,6,6
T004760,U0220,P0015,1.0,4.0,2024-03-02 04:45:00,Credit Card,2024-03-02,4,5,3
T004761,U0133,P0037,1.0,1.0,2024-06-11 10:15:00,Debit Card,2024-06-11,10,1,6
T004762,U0453,P0163,3.0,3.0,2024-09-30 18:59:00,COD,2024-09-30,18,0,9
T004763,U0242,P0066,3.0,3.0,2024-05-18 09:57:00,UPI,2024-05-18,9,5,5
T004764,U0418,P0183,3.0,5.0,2024-07-21 19:01:00,COD,2024-07-21,19,6,7
T004765,U0127,P0108,1.0,3.0,2024-03-20 03:29:00,Net Banking,2024-03-20,3,2,3
T004766,U0135,P0141,2.0,2.0,2024-09-30 20:49:00,UPI,2024-09-30,20,0,9
T004767,U0045,P0055,3.0,5.0,2024-03-01 16:55:00,COD,2024-03-01,16,4,3
T004768,U0441,P0127,1.0,5.0,2024-02-26 06:38:00,UPI,2024-02-26,6,0,2
T004769,U0172,P0180,2.0,2.0,2024-03-19 00:52:00,Credit Card,2024-03-19,0,1,3
T004770,U0039,P0075,1.0,3.0,2024-08-13 22:33:00,Net Banking,2024-08-13,22,1,8
T004771,U0336,P0127,3.0,2.0,2024-04-09 09:01:00,UPI,2024-04-09,9,1,4
T004772,U0035,P0058,2.0,3.0,2024-11-29 19:50:00,UPI,2024-11-29,19,4,11
T004773,U0341,P0109,3.0,3.0,2024-04-02 11:03:00,UPI,2024-04-02,11,1,4
T004774,U0290,P0109,2.0,3.0,2024-02-26 12:53:00,UPI,2024-02-26,12,0,2
T004775,U0286,P0024,1.0,3.0,2024-03-05 19:14:00,COD,2024-03-05,19,1,3
T004776,U0115,P0131,1.0,4.0,2024-01-05 11:56:00,Net Banking,2024-01-05,11,4,1
T004777,U0324,P0138,3.0,4.0,2024-12-14 06:53:00,Credit Card,2024-12-14,6,5,12
T004778,U0106,P0193,1.0,1.0,2024-09-15 16:52:00,COD,2024-09-15,16,6,9
T004779,U0050,P0141,3.0,2.0,2024-07-26 08:25:00,UPI,2024-07-26,8,4,7
T004780,U0165,P0142,1.0,2.0,2024-05-25 09:05:00,Credit Card,2024-05-25,9,5,5
T004781,U0047,P0046,4.0,5.0,2024-03-31 16:35:00,COD,2024-03-31,16,6,3
T004782,U0132,P0127,3.0,5.0,2024-06-14 18:52:00,COD,2024-06-14,18,4,6
T004783,U0012,P0154,4.0,4.0,2024-04-16 08:22:00,COD,2024-04-16,8,1,4
T004784,U0432,P0047,3.0,3.0,2024-11-01 02:18:00,COD,2024-11-01,2,4,11
T004785,U0315,P0043,4.0,5.0,2024-06-05 00:36:00,UPI,2024-06-05,0,2,6
T004786,U0099,P0128,3.0,5.0,2024-01-25 21:05:00,COD,2024-01-25,21,3,1
T004787,U0470,P0076,1.0,5.0,2024-01-01 14:37:00,Debit Card,2024-01-01,14,0,1
T004788,U0459,P0131,2.0,5.0,2024-07-30 14:59:00,Debit Card,2024-07-30,14,1,7
T004789,U0430,P0141,1.0,4.0,2024-05-04 01:35:00,Net Banking,2024-05-04,1,5,5
T004790,U0423,P0170,3.0,4.0,2024-06-16 15:52:00,Credit Card,2024-06-16,15,6,6
T004791,U0046,P0020,3.0,2.0,2024-08-03 12:10:00,COD,2024-08-03,12,5,8
T004792,U0376,P0017,3.0,4.0,2024-12-09 01:49:00,Debit Card,2024-12-09,1,0,12
T004793,U0493,P0188,1.0,3.0,2024-11-02 13:59:00,Credit Card,2024-11-02,13,5,11
T004794,U0217,P0012,3.0,2.0,2024-07-06 12:45:00,UPI,2024-07-06,12,5,7
T004795,U0463,P0141,2.0,1.0,2024-12-11 16:32:00,Net Banking,2024-12-11,16,2,12
T004796,U0361,P0143,4.0,4.0,2024-08-04 10:10:00,UPI,2024-08-04,10,6,8
T004797,U0061,P0149,3.0,2.0,2024-01-14 23:44:00,Net Banking,2024-01-14,23,6,1
T004798,U0168,P0019,4.0,3.0,2024-03-27 19:59:00,Debit Card,2024-03-27,19,2,3
T004799,U0421,P0116,1.0,4.0,2024-10-08 09:03:00,Debit Card,2024-10-08,9,1,10
T004800,U0329,P0037,1.0,2.0,2024-06-14 01:01:00,UPI,2024-06-14,1,4,6
T004801,U0213,P0043,2.0,5.0,2024-07-05 17:44:00,Debit Card,2024-07-05,17,4,7
T004802,U0100,P0111,3.0,4.0,2024-06-25 10:21:00,UPI,2024-06-25,10,1,6
T004803,U0191,P0182,1.0,3.0,2024-01-16 05:52:00,UPI,2024-01-16,5,1,1
T004804,U0381,P0177,4.0,3.0,2024-10-21 18:54:00,Debit Card,2024-10-21,18,0,10
T004805,U0469,P0180,3.0,5.0,2024-11-14 15:26:00,UPI,2024-11-14,15,3,11
T004806,U0348,P0180,1.0,5.0,2024-02-09 15:55:00,Net Banking,2024-02-09,15,4,2
T004807,U0338,P0187,1.0,4.0,2024-09-22 19:41:00,Net Banking,2024-09-22,19,6,9
T004808,U0098,P0094,1.0,4.0,2024-03-23 15:14:00,Net Banking,2024-03-23,15,5,3
T004809,U0413,P0056,4.0,3.0,2024-10-30 00:45:00,UPI,2024-10-30,0,2,10
T004810,U0356,P0095,2.0,3.0,2024-08-29 05:57:00,UPI,2024-08-29,5,3,8
T004811,U0245,P0023,3.0,3.0,2024-07-10 08:43:00,Net Banking,2024-07-10,8,2,7
T004812,U0182,P0152,3.0,2.0,2024-09-27 05:18:00,Debit Card,2024-09-27,5,4,9
T004813,U0120,P0123,4.0,4.0,2024-09-30 22:43:00,Credit Card,2024-09-30,22,0,9
T004814,U0382,P0199,2.0,3.0,2024-06-01 22:14:00,UPI,2024-06-01,22,5,6
T004815,U0081,P0183,3.0,4.0,2024-03-06 02:18:00,COD,2024-03-06,2,2,3
T004816,U0130,P0089,4.0,4.0,2024-07-05 10:47:00,UPI,2024-07-05,10,4,7
T004817,U0184,P0142,1.0,4.0,2024-09-28 01:39:00,Credit Card,2024-09-28,1,5,9
T004818,U0111,P0093,1.0,5.0,2024-11-26 22:15:00,Credit Card,2024-11-26,22,1,11
T004819,U0081,P0165,3.0,5.0,2024-03-05 05:25:00,UPI,2024-03-05,5,1,3
T004820,U0325,P0081,2.0,3.0,2024-04-10 15:55:00,Credit Card,2024-04-10,15,2,4
T004821,U0379,P0037,2.0,2.0,2024-01-22 17:14:00,Credit Card,2024-01-22,17,0,1
T004822,U0079,P0049,3.0,4.0,2024-09-25 05:49:00,Net Banking,2024-09-25,5,2,9
T004823,U0221,P0104,4.0,3.0,2024-12-24 07:47:00,UPI,2024-12-24,7,1,12
T004824,U0038,P0146,3.0,5.0,2024-06-17 01:08:00,UPI,2024-06-17,1,0,6
T004825,U0497,P0175,2.0,4.0,2024-04-12 02:37:00,UPI,2024-04-12,2,4,4
T004826,U0354,P0179,4.0,5.0,2024-02-29 20:06:00,UPI,2024-02-29,20,3,2
T004827,U0196,P0155,2.0,1.0,2024-11-03 12:46:00,UPI,2024-11-03,12,6,11
T004828,U0460,P0029,4.0,4.0,2024-04-20 09:48:00,Credit Card,2024-04-20,9,5,4
T004829,U0489,P0082,1.0,5.0,2024-04-11 13:52:00,UPI,2024-04-11,13,3,4
T004830,U0260,P0096,1.0,5.0,2024-06-10 14:17:00,UPI,2024-06-10,14,0,6
T004831,U0200,P0067,2.0,2.0,2024-06-08 04:10:00,Net Banking,2024-06-08,4,5,6
T004832,U0055,P0033,1.0,5.0,2024-02-23 13:19:00,UPI,2024-02-23,13,4,2
T004833,U0061,P0148,1.0,5.0,2024-01-25 01:07:00,Credit Card,2024-01-25,1,3,1
T004834,U0041,P0118,3.0,4.0,2024-05-19 07:54:00,UPI,2024-05-19,7,6,5
T004835,U0248,P0093,2.0,4.0,2024-01-05 23:09:00,Credit Card,2024-01-05,23,4,1
T004836,U0298,P0042,3.0,4.0,2024-06-08 18:07:00,UPI,2024-06-08,18,5,6
T004838,U0317,P0127,1.0,5.0,2024-11-18 11:20:00,UPI,2024-11-18,11,0,11
T004839,U0447,P0086,1.0,4.0,2024-06-24 13:15:00,Net Banking,2024-06-24,13,0,6
T004840,U0221,P0015,1.0,2.0,2024-01-16 00:26:00,UPI,2024-01-16,0,1,1
T004841,U0027,P0120,1.0,4.0,2024-12-07 08:46:00,Debit Card,2024-12-07,8,5,12
T004842,U0248,P0133,3.0,4.0,2024-03-22 00:10:00,Debit Card,2024-03-22,0,4,3
T004843,U0330,P0084,3.0,4.0,2024-02-26 20:34:00,Debit Card,2024-02-26,20,0,2
T004844,U0379,P0076,2.0,1.0,2024-04-29 13:18:00,UPI,2024-04-29,13,0,4
T004845,U0262,P0125,1.0,4.0,2024-04-04 23:23:00,Net Banking,2024-04-04,23,3,4
T004846,U0201,P0064,1.0,2.0,2024-01-20 23:33:00,Credit Card,2024-01-20,23,5,1
T004847,U0170,P0183,1.0,4.0,2024-03-05 13:58:00,Credit Card,2024-03-05,13,1,3
T004848,U0427,P0185,4.0,4.0,2024-02-29 04:42:00,Credit Card,2024-02-29,4,3,2
T004849,U0143,P0123,2.0,4.0,2024-03-11 14:27:00,UPI,2024-03-11,14,0,3
T004850,U0184,P0006,2.0,3.0,2024-11-02 15:09:00,Net Banking,2024-11-02,15,5,11
T004851,U0448,P0105,3.0,5.0,2024-04-08 22:29:00,Net Banking,2024-04-08,22,0,4
T004852,U0442,P0056,2.0,4.0,2024-05-14 09:15:00,UPI,2024-05-14,9,1,5
T004853,U0487,P0003,3.0,2.0,2024-07-25 06:55:00,Credit Card,2024-07-25,6,3,7
T004854,U0268,P0006,1.0,5.0,2024-06-02 00:27:00,Debit Card,2024-06-02,0,6,6
T004855,U0244,P0117,4.0,4.0,2024-06-06 22:15:00,UPI,2024-06-06,22,3,6
T004856,U0146,P0093,4.0,5.0,2024-04-06 01:52:00,Net Banking,2024-04-06,1,5,4
T004857,U0255,P0020,1.0,4.0,2024-02-18 03:49:00,UPI,2024-02-18,3,6,2
T004858,U0231,P0145,4.0,4.0,2024-08-04 22:55:00,Credit Card,2024-08-04,22,6,8
T004859,U0018,P0097,2.0,4.0,2024-03-27 19:31:00,Debit Card,2024-03-27,19,2,3
T004860,U0156,P0153,1.0,5.0,2024-11-23 10:07:00,UPI,2024-11-23,10,5,11
T004861,U0235,P0178,3.0,4.0,2024-01-23 02:33:00,Credit Card,2024-01-23,2,1,1
T004862,U0417,P0070,3.0,5.0,2024-01-18 19:19:00,COD,2024-01-18,19,3,1
T004863,U0037,P0126,4.0,4.0,2024-12-03 03:42:00,Credit Card,2024-12-03,3,1,12
T004864,U0357,P0101,4.0,3.0,2024-04-14 17:29:00,UPI,2024-04-14,17,6,4
T004865,U0071,P0173,2.0,3.0,2024-03-31 05:01:00,Debit Card,2024-03-31,5,6,3
T004866,U0169,P0066,1.0,3.0,2024-09-03 11:31:00,Credit Card,2024-09-03,11,1,9
T004867,U0265,P0032,2.0,3.0,2024-10-25 00:17:00,Credit Card,2024-10-25,0,4,10
T004868,U0188,P0180,2.0,4.0,2024-05-27 17:02:00,Credit Card,2024-05-27,17,0,5
T004869,U0003,P0020,1.0,4.0,2024-06-01 13:34:00,UPI,2024-06-01,13,5,6
T004870,U0472,P0086,2.0,3.0,2024-02-08 09:35:00,Debit Card,2024-02-08,9,3,2
T004871,U0209,P0181,4.0,4.0,2024-11-03 06:47:00,UPI,2024-11-03,6,6,11
T004872,U0284,P0094,2.0,3.0,2024-10-16 17:14:00,Credit Card,2024-10-16,17,2,10
T004873,U0058,P0030,3.0,4.0,2024-04-08 11:00:00,Debit Card,2024-04-08,11,0,4
T004874,U0157,P0060,1.0,4.0,2024-01-02 03:27:00,UPI,2024-01-02,3,1,1
T004875,U0268,P0048,4.0,4.0,2024-11-25 22:02:00,Credit Card,2024-11-25,22,0,11
T004876,U0147,P0047,1.0,1.0,2024-09-13 21:17:00,Credit Card,2024-09-13,21,4,9
T004877,U0359,P0144,1.0,4.0,2024-05-25 00:06:00,Credit Card,2024-05-25,0,5,5
T004878,U0337,P0071,3.0,3.0,2024-04-03 18:05:00,Debit Card,2024-04-03,18,2,4
T004879,U0005,P0032,3.0,2.0,2024-01-06 02:12:00,UPI,2024-01-06,2,5,1
T004880,U0155,P0151,1.0,3.0,2024-05-07 03:06:00,Credit Card,2024-05-07,3,1,5
T004881,U0423,P0171,4.0,4.0,2024-12-23 03:22:00,Debit Card,2024-12-23,3,0,12
T004882,U0198,P0105,4.0,5.0,2024-06-23 20:54:00,Debit Card,2024-06-23,20,6,6
T004883,U0376,P0080,1.0,3.0,2024-10-02 05:04:00,Net Banking,2024-10-02,5,2,10
T004884,U0043,P0125,2.0,5.0,2024-12-17 15:11:00,Net Banking,2024-12-17,15,1,12
T004885,U0467,P0010,4.0,5.0,2024-01-16 03:29:00,UPI,2024-01-16,3,1,1
T004886,U0294,P0170,4.0,2.0,2024-04-07 06:02:00,Debit Card,2024-04-07,6,6,4
T004887,U0459,P0145,3.0,3.0,2024-03-08 19:32:00,UPI,2024-03-08,19,4,3
T004888,U0329,P0167,3.0,4.0,2024-09-19 00:41:00,COD,2024-09-19,0,3,9
T004889,U0060,P0067,2.0,4.0,2024-10-26 23:40:00,UPI,2024-10-26,23,5,10
T004890,U0369,P0181,4.0,2.0,2024-12-29 22:57:00,UPI,2024-12-29,22,6,12
T004891,U0442,P0105,2.0,4.0,2024-02-08 20:56:00,Credit Card,2024-02-08,20,3,2
T004892,U0172,P0047,3.0,5.0,2024-12-11 22:27:00,Debit Card,2024-12-11,22,2,12
T004893,U0222,P0137,4.0,5.0,2024-05-16 09:53:00,Net Banking,2024-05-16,9,3,5
T004894,U0406,P0129,1.0,4.0,2024-12-19 23:08:00,UPI,2024-12-19,23,3,12
T004895,U0440,P0047,3.0,2.0,2024-04-17 21:36:00,COD,2024-04-17,21,2,4
T004896,U0074,P0086,2.0,1.0,2024-09-10 05:03:00,UPI,2024-09-10,5,1,9
T004897,U0323,P0146,1.0,4.0,2024-12-25 15:33:00,UPI,2024-12-25,15,2,12
T004898,U0391,P0123,4.0,4.0,2024-02-05 01:10:00,UPI,2024-02-05,1,0,2
T004899,U0458,P0170,3.0,4.0,2024-05-22 04:55:00,UPI,2024-05-22,4,2,5
T004900,U0358,P0169,4.0,1.0,2024-12-14 15:36:00,Debit Card,2024-12-14,15,5,12
T004901,U0151,P0183,2.0,5.0,2024-04-27 12:54:00,Net Banking,2024-04-27,12,5,4
T004902,U0302,P0125,3.0,4.0,2024-02-12 10:35:00,UPI,2024-02-12,10,0,2
T004903,U0063,P0049,2.0,5.0,2024-01-21 22:54:00,Debit Card,2024-01-21,22,6,1
T004904,U0334,P0107,4.0,2.0,2024-02-22 04:31:00,COD,2024-02-22,4,3,2
T004905,U0080,P0096,2.0,3.0,2024-07-31 05:47:00,COD,2024-07-31,5,2,7
T004906,U0109,P0116,3.0,2.0,2024-10-14 13:27:00,Credit Card,2024-10-14,13,0,10
T004907,U0163,P0096,4.0,4.0,2024-03-25 22:58:00,UPI,2024-03-25,22,0,3
